Sample ID,Analysis Name,Analysis Keyword,Method,Analyst,Result,Unit
2721,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2722,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2722,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2723,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2723,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2724,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2724,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2725,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2725,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2726,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2726,Coliform (PA),coliform_pa,SM9223B,mabshire,PRESENT,
2726,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.1,mg/L
2727,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2727,Coliform (PA),coliform_pa,SM9223B,mabshire,PRESENT,
2727,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2728,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2728,Coliform (PA),coliform_pa,SM9223B,mabshire,PRESENT,
2728,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2729,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2729,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2729,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,3.9,mg/L
2730,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2730,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2731,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2731,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2731,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2732,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2732,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2733,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2733,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2734,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2734,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2735,Coliform (MPN),coliform_mpn,SM9223B,mabshire,< 1,MPN/100mL
2735,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2736,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2736,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2736,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,8.8,mg/L
2737,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2737,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2737,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2738,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2738,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2738,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,6.5,mg/L
2739,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2739,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2739,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,5.3,mg/L
2740,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2740,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
002698-R01,Nitrite (NO2),nitrite,SM4500 NO-2B,igallagher,< 0.1,mg/L
002698-R01,Nitrate (NO3),nitrate,SM4500 NO-3D,igallagher,3.9,mg/L
837,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
837,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
837,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,10.9,mg/L
838,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
838,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
838,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
839,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
839,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
840,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
840,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
841,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
841,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
842,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
842,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
842,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,4.9,mg/L
843,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
843,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
843,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
844,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
844,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
844,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
845,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
845,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
846,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
846,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
847,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
847,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
848,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
848,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
849,Nitrite (NO2),nitrite,SM4500 NO-2B,kcrago,< 0.1,mg/L
849,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
849,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
849,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
850,Coliform (PA),coliform_pa,SM9223B,kcrago,PRESENT,
850,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
850,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.5,mg/L
851,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
851,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
851,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,9.1,mg/L
852,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
852,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
852,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,10.2,mg/L
853,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
853,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
854,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
854,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
855,Coliform (PA),coliform_pa,SM9223B,swall,ABSENT,
855,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
856,Coliform (PA),coliform_pa,SM9223B,swall,ABSENT,
856,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
856,Nitrate (NO3),nitrate,SM4500 NO-3D,swall,4.3,mg/L
857,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
857,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
858,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
858,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
858,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,2.4,mg/L
859,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
859,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
859,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,5.6,mg/L
860,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
860,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
861,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
861,Coliform (MPN),coliform_mpn,SM9223B,kcrago,> 2420,MPN/100mL
862,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
862,Coliform (MPN),coliform_mpn,SM9223B,kcrago,> 2420,MPN/100mL
863,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
863,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
864,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
864,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
864,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,2.2,mg/L
865,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
865,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
866,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
866,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
867,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
867,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
868,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
868,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
868,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,7.7,mg/L
869,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
869,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
869,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.4,mg/L
870,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
870,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
871,Coliform (PA),coliform_pa,SM9223B,swall,PRESENT,
871,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
872,Coliform (PA),coliform_pa,SM9223B,swall,ABSENT,
872,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
873,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
873,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
874,Coliform (PA),coliform_pa,,,,
874,E.coli (PA),ecoli_pa,SM9223B,,,
875,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
875,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
875,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.8,mg/L
876,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
876,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
877,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
877,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
877,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.1,mg/L
878,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
878,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
879,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
879,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
880,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
880,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
880,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,3.7,mg/L
881,Nitrite (NO2),nitrite,SM4500 NO-2B,kcrago,< 0.1,mg/L
881,Lead (Pb),lead,EPA 200.5,kcrago,< 5,µg/L
881,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
881,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
881,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.5,mg/L
882,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
882,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
882,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
883,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
883,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
883,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
884,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
884,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
884,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
885,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
885,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
885,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
886,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
886,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
887,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
887,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
888,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
888,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
889,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
889,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
890,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
890,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
891,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
891,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
892,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
892,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
893,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
893,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
894,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
894,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
894,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
895,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
895,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
895,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1,mg/L
896,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
896,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
896,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
897,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
897,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
897,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.3,mg/L
898,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
898,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
898,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,5.1,mg/L
881,Lead (Pb),lead-1,EPA 200.5,kcrago,< 5,µg/L
881,Lead (Pb),lead-2,EPA 200.5,kcrago,< 5,µg/L
899,Copper (Cu),copper,EPA 200.5,pvanderweele,< 5,µg/L
899,Lead (Pb),lead,EPA 200.5,pvanderweele,< 5,µg/L
899,Copper (Cu),copper-1,EPA 200.5,pvanderweele,,µg/L
899,Lead (Pb),lead-1,EPA 200.5,pvanderweele,,µg/L
900,Copper (Cu),copper,EPA 200.5,pvanderweele,< 5,µg/L
900,Lead (Pb),lead,EPA 200.5,pvanderweele,< 5,µg/L
900,Lead (Pb),lead-1,EPA 200.5,pvanderweele,< 5,µg/L
900,Copper (Cu),copper-1,EPA 200.5,pvanderweele,,µg/L
900,Lead (Pb),lead-2,EPA 200.5,pvanderweele,,µg/L
901,Copper (Cu),copper,EPA 200.5,pvanderweele,< 5,µg/L
901,Lead (Pb),lead,EPA 200.5,pvanderweele,< 5.01,µg/L
902,Coliform (PA),coliform_pa,,,,
902,E.coli (PA),ecoli_pa,SM9223B,,,
901,Copper (Cu),copper-1,EPA 200.5,pvanderweele,,µg/L
901,Lead (Pb),lead-1,EPA 200.5,pvanderweele,,µg/L
903,Coliform (PA),coliform_pa,SM9223B,swall,ABSENT,
903,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
903,Nitrate (NO3),nitrate,SM4500 NO-3D,igallagher,1.2,mg/L
904,E.coli (MPN),ecoli_mpn,SM9223B,swall,< 1,MPN/100mL
904,Coliform (MPN),coliform_mpn,SM9223B,swall,< 1,MPN/100mL
905,Coliform (PA),coliform_pa,SM9223B,swall,ABSENT,
905,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
905,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.3,mg/L
906,Coliform (PA),coliform_pa,SM9223B,swall,ABSENT,
906,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
906,Nitrate (NO3),nitrate,SM4500 NO-3D,igallagher,1.1,mg/L
907,Coliform (PA),coliform_pa,SM9223B,pvanderweele,ABSENT,
907,E.coli (PA),ecoli_pa,SM9223B,pvanderweele,ABSENT,
908,Coliform (PA),coliform_pa,SM9223B,pvanderweele,ABSENT,
908,E.coli (PA),ecoli_pa,SM9223B,pvanderweele,ABSENT,
908,Nitrate (NO3),nitrate,SM4500 NO-3D,pvanderweele,1.7,mg/L
909,Coliform (PA),coliform_pa,SM9223B,pvanderweele,ABSENT,
909,E.coli (PA),ecoli_pa,SM9223B,pvanderweele,ABSENT,
909,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.3,mg/L
909,Coliform (PA),coliform_pa-1,SM9223B,kcrago,ABSENT,
909,E.coli (PA),ecoli_pa-1,SM9223B,kcrago,ABSENT,
909,Coliform (PA),coliform_pa-2,SM9223B,pvanderweele,ABSENT,
909,E.coli (PA),ecoli_pa-2,SM9223B,pvanderweele,ABSENT,
908,Nitrate (NO3),nitrate-1,SM4500 NO-3D,kcrago,1.7,mg/L
910,Coliform (PA),coliform_pa,SM9223B,pvanderweele,ABSENT,
910,E.coli (PA),ecoli_pa,SM9223B,pvanderweele,ABSENT,
910,Fecal Coliform,fecal_coliform,SM9223B,pvanderweele,ABSENT,
911,Coliform (PA),coliform_pa,SM9223B,pvanderweele,ABSENT,
911,E.coli (PA),ecoli_pa,SM9223B,pvanderweele,ABSENT,
911,Nitrate (NO3),nitrate,SM4500 NO-3D,pvanderweele,8,mg/L
912,Coliform (PA),coliform_pa,SM9223B,swall,ABSENT,
912,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
912,Nitrate (NO3),nitrate,SM4500 NO-3D,igallagher,1,mg/L
913,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
913,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
914,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
914,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
915,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
915,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
916,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
916,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
917,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
917,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
918,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
918,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
919,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
919,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
920,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
920,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
921,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
921,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
922,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
922,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
923,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
923,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
924,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
924,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
925,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
925,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
926,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
926,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
927,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
927,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
928,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
928,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
929,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
929,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
930,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
930,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
931,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
931,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
932,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
932,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
933,Coliform (PA),coliform_pa,SM9223B,swall,ABSENT,
933,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
933,Nitrate (NO3),nitrate,SM4500 NO-3D,tdenuyl,6,mg/L
934,Coliform (PA),coliform_pa,SM9223B,swall,ABSENT,
934,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
935,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
935,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
936,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
936,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
937,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
937,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
938,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
938,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
939,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
939,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
940,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
940,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
941,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
941,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
942,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
942,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
943,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
943,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
943,Nitrate (NO3),nitrate,SM4500 NO-3D,igallagher,< 1,mg/L
944,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
944,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
945,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
945,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
946,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
946,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
947,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
947,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
948,E.coli (MPN),ecoli_mpn,SM9223B,,,MPN/100mL
948,Coliform (MPN),coliform_mpn,SM9223B,,,MPN/100mL
949,E.coli (MPN),ecoli_mpn,SM9223B,,,MPN/100mL
949,Coliform (MPN),coliform_mpn,SM9223B,,,MPN/100mL
950,E.coli (MPN),ecoli_mpn,SM9223B,,,MPN/100mL
950,Coliform (MPN),coliform_mpn,SM9223B,,,MPN/100mL
951,Nitrate (NO3),nitrate,SM4500 NO-3D,igallagher,< 1,mg/L
951,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,< 1,MPN/100mL
951,Coliform (MPN),coliform_mpn,SM9223B,igallagher,< 1,MPN/100mL
952,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
952,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
952,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
953,Nitrate (NO3),nitrate,SM4500 NO-3D,igallagher,< 1,mg/L
953,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,< 1,MPN/100mL
953,Coliform (MPN),coliform_mpn,SM9223B,igallagher,< 1,MPN/100mL
954,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
954,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
955,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
955,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
956,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
956,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
957,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
957,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
957,Nitrate (NO3),nitrate,SM4500 NO-3D,igallagher,< 1,mg/L
958,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,< 1,MPN/100mL
958,Coliform (MPN),coliform_mpn,SM9223B,igallagher,< 1,MPN/100mL
959,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,< 1,MPN/100mL
959,Coliform (MPN),coliform_mpn,SM9223B,igallagher,< 1,MPN/100mL
960,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,< 1,MPN/100mL
960,Coliform (MPN),coliform_mpn,SM9223B,igallagher,< 1,MPN/100mL
961,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,< 1,MPN/100mL
961,Coliform (MPN),coliform_mpn,SM9223B,igallagher,< 1,MPN/100mL
962,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,< 1,MPN/100mL
962,Coliform (MPN),coliform_mpn,SM9223B,igallagher,< 1,MPN/100mL
963,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,< 1,MPN/100mL
963,Coliform (MPN),coliform_mpn,SM9223B,igallagher,< 1,MPN/100mL
964,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
964,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
965,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,< 1,MPN/100mL
965,Coliform (MPN),coliform_mpn,SM9223B,igallagher,< 1,MPN/100mL
966,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,< 1,MPN/100mL
966,Coliform (MPN),coliform_mpn,SM9223B,igallagher,> 2420,MPN/100mL
967,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,< 1,MPN/100mL
967,Coliform (MPN),coliform_mpn,SM9223B,igallagher,> 2420,MPN/100mL
